"estacion_id","estacion","lat","lon","coords_x","coords_y","FECHA_HORA","MP10"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-16 17:00:00","46.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-16 18:00:00","87.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-16 19:00:00","131.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-16 20:00:00","150.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-16 21:00:00","99.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-16 22:00:00","122.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-16 23:00:00","187.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 00:00:00","166.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 01:00:00","134.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 02:00:00","137.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 03:00:00","135.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 04:00:00","157.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 05:00:00","114.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 06:00:00","89.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 07:00:00","87.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 08:00:00","85.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 09:00:00","108.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 10:00:00","104.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 11:00:00","82.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 12:00:00","33.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 13:00:00","26.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 14:00:00","70.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 15:00:00","78.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 16:00:00","31.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 17:00:00","28.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 18:00:00","29.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 19:00:00","97.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 20:00:00","107.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 21:00:00","142.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 22:00:00","107.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-17 23:00:00","114.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 00:00:00","131.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 01:00:00","140.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 02:00:00","122.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 03:00:00","112.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 04:00:00","103.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 05:00:00","110.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 06:00:00","89.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 07:00:00","92.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 08:00:00","83.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 09:00:00","134.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 10:00:00","120.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 11:00:00","85.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 12:00:00","26.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 13:00:00","50.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 14:00:00","114.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 15:00:00","38.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 16:00:00","62.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 17:00:00","40.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 18:00:00","54.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 19:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 20:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 21:00:00","48.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 22:00:00","21.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-18 23:00:00","23.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 00:00:00","20.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 01:00:00","17.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 02:00:00","17.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 03:00:00","15.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 04:00:00","18.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 05:00:00","19.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 06:00:00","20.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 07:00:00","18.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 08:00:00","24.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 09:00:00","32.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 10:00:00","34.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 11:00:00","22.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 12:00:00","21.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 13:00:00","26.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 14:00:00","22.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 15:00:00","23.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 16:00:00","22.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 17:00:00","25.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 18:00:00","30.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 19:00:00","35.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 20:00:00","34.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 21:00:00","40.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 22:00:00","35.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-19 23:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 00:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 01:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 02:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 03:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 04:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 05:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 06:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 07:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 08:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 09:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 10:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 11:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 12:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 13:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 14:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 15:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 16:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 17:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 18:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 19:00:00","32.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 20:00:00","101.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 21:00:00","60.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 22:00:00","52.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-20 23:00:00","55.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 00:00:00","60.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 01:00:00","66.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 02:00:00","48.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 03:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 04:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 05:00:00","44.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 06:00:00","60.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 07:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 08:00:00","148.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 09:00:00","235.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 10:00:00","47.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 11:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 12:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 13:00:00",""
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 14:00:00","33.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 15:00:00","44.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 16:00:00","86.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 17:00:00","21.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 18:00:00","47.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 19:00:00","119.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 20:00:00","128.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 21:00:00","99.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 22:00:00","55.0"
"28","Estación Talagante","-33.67381927488796","-70.95299707659184","-7898451.5048228325","-3985087.5647429307","2018-06-21 23:00:00","54.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 01:00:00","186.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 02:00:00","143.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 03:00:00","127.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 04:00:00","99.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 05:00:00","84.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 06:00:00","94.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 07:00:00","102.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 08:00:00","124.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 09:00:00","129.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 10:00:00","181.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 11:00:00","132.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 12:00:00","136.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 13:00:00","105.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 14:00:00","163.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 15:00:00","131.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 16:00:00","96.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 17:00:00","152.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 18:00:00","146.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 19:00:00","244.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 20:00:00","311.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 21:00:00","308.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 22:00:00","265.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-15 23:00:00","229.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 00:00:00","112.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 01:00:00","163.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 02:00:00","157.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 03:00:00","128.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 04:00:00","134.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 05:00:00","121.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 06:00:00","109.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 07:00:00","106.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 08:00:00","104.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 09:00:00","136.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 10:00:00","130.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 11:00:00","99.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 12:00:00","82.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 13:00:00","34.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 14:00:00","33.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 15:00:00","58.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 16:00:00","76.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 17:00:00","128.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 18:00:00","130.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 19:00:00","144.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 20:00:00","142.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 21:00:00","85.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 22:00:00","146.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-16 23:00:00","145.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 00:00:00","104.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 01:00:00","177.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 02:00:00","121.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 03:00:00","133.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 04:00:00","127.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 05:00:00","86.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 06:00:00","56.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 07:00:00","71.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 08:00:00","75.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 09:00:00","66.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 10:00:00","42.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 11:00:00","41.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 12:00:00","43.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 13:00:00","67.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 14:00:00","70.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 15:00:00","91.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 16:00:00","76.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 17:00:00","83.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 18:00:00","158.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 19:00:00","100.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 20:00:00","140.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 21:00:00","119.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 22:00:00","86.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-17 23:00:00","156.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-18 00:00:00","135.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-18 01:00:00","122.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-18 02:00:00","101.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-18 03:00:00","86.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-18 04:00:00","72.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-18 05:00:00","61.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-18 06:00:00","69.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-18 07:00:00","95.0"
"30","Estación QUILICURA ","-33.3496312716616","-70.72384640672377","-7872942.568938181","-3941804.1529132137","2018-06-18 08:00:00","211.0"
